Id,TagName,Count,ExcerptPostId,WikiPostId,RowNum
"22816","ace-tao","11","20090247","20090246","9228"
"22819","rich-client-platform","27","","","9229"
"22820","cat","1151","9534756","9534755","9230"
"22826","gcc-warning","607","15494691","15494690","9231"
"22830","image-management","11","","","9232"
"22831","display-dpi","3","","","9233"
"22832","bamboo","1280","5469424","5469423","9234"
"22835","orientation","3878","8063048","8063047","9235"
"22839","custompaging","63","","","9236"
"22840","objectquery","58","","","9237"
"22842","long-double","113","19143442","19143441","9238"
"22843","speech-to-text","1572","11501674","11501673","9239"
"22846","null-coalescing","48","18965318","18965317","9240"
"22852","information-theory","151","7704584","7704583","9241"
"22854","jtabbedpane","789","5592071","5592070","9242"
"22855","2d-engine","5","20042697","20042696","9243"
"22861","worker-processes","8","","","9244"
"22862","batik","345","7552128","7552127","9245"
"22864","powershell-ise","424","11558518","11558517","9246"
"22865","transfer-encoding","118","6463455","6463454","9247"
"22872","flash-cs4","665","7659326","7659325","9248"
"22873","client-templates","33","","","9249"
"22875","sage","656","5501941","5501940","9250"
"22876","yui-menu","19","22441516","22441515","9251"
"22877","video-camera","10","24724506","24724505","9252"
"22881","system-verilog","2100","4986091","4986090","9253"
"22884","edges","340","37370651","37370650","9254"
"22890","xhtml2","3","5814828","5814827","9255"
"22905","webview","18853","6276750","6276749","9256"
"22912","sum-of-digits","40","19576508","19576507","9257"
"22914","convex-hull","387","14483368","14483367","9258"
"22915","blackboard","74","11474763","11474762","9259"
"22917","compile-time","637","13360826","13360825","9260"
"22918","awe","6","27553046","27553045","9261"
"22921","advertisement-server","97","46172213","46172212","9262"
"22923","maximize-window","112","19591830","19591829","9263"
"22928","xperf","74","17438216","17438215","9264"
"22929","single-dispatch","16","26112143","26112142","9265"
"22930","xcache","86","9660625","9660624","9266"
"22932","movieclip","952","14254368","14254367","9267"
"22933","registerclientscriptblock","58","","","9268"
"22934","port-number","74","25004872","25004871","9269"
"22941","jql","347","9163816","9163815","9270"
"22942","startprocessinfo","13","","","9271"
"22943","security-context","67","","","9272"
"22946","j-security-check","163","5728787","5728786","9273"
"22948","partial-ordering","55","","","9274"
"22952","footnotes","100","26714146","26714145","9275"
"22955","median","1018","5419543","5419542","9276"
"22956","microsoft.ink","34","21083884","21083883","9277"
"22957","prebuild","70","","","9278"
"22959","webhttpbinding","155","","","9279"
"22960","pyamf","50","45666514","45666513","9280"
"22961","dongle","95","13890692","13890691","9281"
"22962","challenge-response","85","37641742","37641741","9282"
"22965","convertall","12","","","9283"
"22966","background-music","169","","","9284"
"22968","themeroller","118","24761096","24761095","9285"
"22971","membership-provider","993","10001881","10001880","9286"
"22975","adb","5714","5122536","5122535","9287"
"22979","ccr","41","9223966","9223965","9288"
"22981","taskdef","30","","","9289"
"22982","jama","94","7798391","7798390","9290"
"22983","matrix-inverse","371","27096196","27096195","9291"
"22985","disparity-mapping","163","","","9292"
"22986","jmenupopup","6","","","9293"
"22988","no-response","45","","","9294"
"22993","zend-decorators","127","50113196","50113195","9295"
"22995","theorem","42","9281673","9281672","9296"
"22997","microsoft-ajax","62","29057200","29057199","9297"
"23005","on-the-fly","177","30319358","30319357","9298"
"23014","kill-process","585","19610092","19610091","9299"
"23015","system.array","32","13523716","13523715","9300"
"23016","chain-of-responsibility","123","13673078","13673077","9301"
"23017","pty","307","7394126","7394125","9302"
"23020","clarion","56","5267257","5267256","9303"
"23022","eclassnotfound","4","","","9304"
"23023","dfm","61","36425167","36425166","9305"
"23024","asp.net-development-serv","62","","","9306"
"23039","security-by-obscurity","33","7473133","7473132","9307"
"23041","appdata","252","44932676","44932675","9308"
"23047","confirmbutton","8","","","9309"
"23048","boxsizer","40","8698132","8698131","9310"
"23061","tinterfacedobject","7","8855600","8855599","9311"
"23063","compc","28","14550359","14550358","9312"
"23065","object-comparison","45","","","9313"
"23071","interpretation","105","11566456","11566455","9314"
"23074","installanywhere","86","12364184","12364183","9315"
"23076","wtai","6","","","9316"
"23078","tree-traversal","639","11300004","11300003","9317"
"23079","actionmethod","133","17449253","17449252","9318"
"23082","csharpoptparse","2","","","9319"
"23084","anonymous-access","28","","","9320"
"23086","synapse","230","7432763","7432762","9321"
"23087","uitableview","60326","5236085","5236084","9322"
"23094","digital-logic","187","33205590","33205589","9323"
"23097","escalation","14","","","9324"
"23100","paypal-subscriptions","662","15525091","15525090","9325"
"23102","short-circuiting","389","5601063","5601062","9326"
"23105","lr1","17","25229629","25229628","9327"
"23106","linkedhashmap","546","10870478","10870477","9328"
"23107","non-nullable","133","","","9329"
"23108","transitions","1036","13670252","13670251","9330"
"23115","dcop","5","25229607","25229606","9331"
"23119","2-tier","12","12685913","12685912","9332"
"23122","databound-lists","2","","","9333"
"23131","maven-cargo","126","11050019","11050018","9334"
"23132","sitedirectory","2","","","9335"
"23137","membershipuser","25","","","9336"
"23138","createuserwizard","132","","","9337"
"23139","calayer","2635","5318814","5318813","9338"
"23144","view-source","79","18041118","18041117","9339"
"23148","topography","27","","","9340"
"23150","digital-filter","39","","","9341"
"23152","visual-editor","92","28908427","28908426","9342"
"23154","dumping","13","","","9343"
"23157","common-table-expression","2608","7806713","7806712","9344"
"23158","actionlist","9","","","9345"
"23161","oledbcommand","385","15882883","15882882","9346"
"23164","policyfiles","43","","","9347"
"23167","sqlworkflowpersistencese","11","","","9348"
"23173","www-authenticate","47","","","9349"
"23174","negotiate","40","33554953","33554951","9350"
"23181","jtemplate","31","5395632","5395631","9351"
"23184","xmla","139","20319718","20319717","9352"
"23185","script-component","126","20631068","20631067","9353"
"23187","websphere-portal","562","8393024","8393023","9354"
"23188","xtext","1206","6773795","6773794","9355"
"23192","virtual-address-space","173","24450528","24450527","9356"
"23197","analyzer","549","15293646","15293645","9357"
"23199","session-bean","93","25005773","25005772","9358"
"23201","language-concepts","80","17518808","17518807","9359"
"23202","generated-code","202","","","9360"
"23210","readonly-collection","96","25257427","25257426","9361"
"23223","boost-date-time","119","7961024","7961023","9362"
"23225","write-through","9","","","9363"
"23226","link-to","819","12624903","12624902","9364"
"23227","function-parameter","230","25711601","25711600","9365"
"23234","java-web-start","1757","4921457","4921456","9366"
"23239","ssl-security","11","12382588","12382587","9367"
"23243","paint.net","33","12655960","12655959","9368"
"23244","mixed-authentication","20","","","9369"
"23247","file-processing","252","","","9370"
"23248","ordinal","216","5648857","5648856","9371"
"23251","hard-drive","584","20229528","20229527","9372"
"23252","domain-model","324","5146022","5146021","9373"
"23256","virtualstore","28","34949194","34949193","9374"
"23261","fread","1248","9972878","9972877","9375"
"23262","iequalitycomparer","245","8400995","8400994","9376"
"23267","control-adapter","12","","","9377"
"23271","nsnumber","772","8472699","8472698","9378"
"23276","service-operations","15","","","9379"
"23281","or-mapper","8","25229574","25229573","9380"
"23291","m2eclipse","1209","5353180","5353179","9381"
"23296","id-generation","69","","","9382"
"23300","data-security","63","21575166","21575165","9383"
"23307","fortress","4","16243961","16243960","9384"
"23309","messageformat","86","12695958","12695957","9385"
"23310","exit-handler","8","","","9386"
"23312","connection-points","11","39395812","39395811","9387"
"23313","heartbeat","208","14729560","14729559","9388"
"23316","spring-aop","1964","5830449","5830448","9389"
"23318","cross-domain-policy","191","11727035","11727034","9390"
"23320","qtscript","111","11129169","11129168","9391"
"23321","lcov","211","9053454","9053453","9392"
"23326","linqbridge","12","","","9393"
"23331","iirf","82","6714582","6714581","9394"
"23332","bind2nd","17","17777063","17777062","9395"
"23333","prng","239","10065838","10065837","9396"
"23335","comparevalidator","69","","","9397"
"23338","ncb","4","22431696","22431695","9398"
"23340","datalistitem","25","","","9399"
"23341","string-metric","13","35479297","35479296","9400"
"23343","emacsw32","13","11099429","11099428","9401"
"23347","contrast","203","25926539","25926538","9402"
"23348","color-mapping","166","17233712","17233711","9403"
"23353","wsgiref","33","","","9404"
"23358","collision","2503","5916810","5916809","9405"
"23360","query-help","11","","","9406"
"23361","exception-logging","33","17328185","17328184","9407"
"23362","rawbytestring","12","","","9408"
"23364","cpu-cores","139","25017609","25017608","9409"
"23367","floating","681","32872699","32872698","9410"
"23369","adjustment","100","28013217","28013216","9411"
"23376","blobs","96","","","9412"
"23380","hilbert-curve","51","10384272","10384271","9413"
"23381","pcmanfm","9","25229766","25229765","9414"
"23383","dimension-reduction","31","","","9415"
"23385","undefined-reference","976","11153326","11153325","9416"
"23386","jlayeredpane","248","5825468","5825467","9417"
"23390","goal-tracking","109","","","9418"
"23391","confirmation-email","64","7069374","7069373","9419"
"23400","timedelta","646","26305701","26305700","9420"
"23401","trouble-tickets","11","11049579","11049578","9421"
"23402","inline-functions","136","11687524","11687523","9422"
"23404","binary-heap","181","18421786","18421785","9423"
"23412","local-shared-object","34","","","9424"
"23413","hat","2","29256733","29256732","9425"
"23417","out-of-process","61","18774331","18774330","9426"
"23418","paragraph","595","21459663","21459662","9427"
"23419","voxel","302","11150821","11150820","9428"
"23432","neat","257","13409681","13409680","9429"
"23447","cplex","1135","7502712","7502711","9430"
"23448","scaffold","262","","","9431"
"23450","numerical-analysis","197","5190633","5190632","9432"
"23453","complex-numbers","988","9618196","9618195","9433"
"23459","wcf-configuration","109","36023071","36023070","9434"
"23460","ieframe.dll","14","","","9435"
"23462","afx","27","48892901","48892900","9436"
"23465","lso","13","","","9437"
"23467","downcast","467","10024667","10024666","9438"
"23468","memory-consumption","94","17022049","17022048","9439"
"23469","orgchart","150","17590801","17590800","9440"
"23472","fbconnect","429","5254135","5254134","9441"
"23473","autorepeat","14","","","9442"
"23478","snap-in","37","","","9443"
"23479","intermediate-language","115","12806252","12806251","9444"
"23482","nsnotifications","455","5536652","5536651","9445"
"23488","teamprise","7","","","9446"
"23489","logical-components","2","","","9447"
"23491","minimized","76","6497574","6497573","9448"
"23492","pic18","164","27046090","27046089","9449"
"23495","lvalue","484","9250177","9250176","9450"
